,filename,dir_path,SBU_count,BTB_count,plane_count,ellipse_a,ellipse_b,Zr,FA,L,Ratio,Step,Index,SC,KC,plane_area_0,plane_area_1,plane_area_2,plane_area_3,plane_area_4,plane_area_5,plane_area_6,plane_area_7,plane_area_8,plane_area_9,plane_area_10,plane_area_11,plane_area_12
assembly_41338.39793727389.mol2,assembly_41338.39793727389.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_7.70595441457542_FA_16664.51139295941_L_18.89577585869122_Ratio_0.6_Step_1e15.0_Index_0_SC_1.618674111908959_KC_1.200046643737623_2025-08-18_22_52_36,17.0,33.0,1,51.71485106526318,40.92611260331216,7.70595441457542,16664.51139295941,18.89577585869122,0.6,1e15.0,0.0,1.618674111908959,1.200046643737623,6779.105443053571,,,,,,,,,,,,
assembly_3389.9027611743772.mol2,assembly_3389.9027611743772.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_1.868793007432242_FA_2790.395451487716_L_5.963248449295537_Ratio_0.6_Step_1e15.0_Index_1_SC_0.9069843456407671_KC_0.7338211684508447_2025-08-18_22_52_34,21.0,42.0,1,50.58969479269751,47.41265982183229,1.868793007432242,2790.395451487716,5.963248449295537,0.6,1e15.0,1.0,0.9069843456407671,0.7338211684508447,8590.92424554704,,,,,,,,,,,,
assembly_72510.63233314383.mol2,assembly_72510.63233314383.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_28.73458526228805_FA_17194.02236063023_L_3.667796949552149_Ratio_0.6_Step_1e15.0_Index_3_SC_1.85831764389199_KC_1.63885794410774_2025-08-18_22_52_32,8.0,14.0,1,35.21199100567038,25.988059069139123,28.73458526228805,17194.02236063023,3.667796949552149,0.6,1e15.0,3.0,1.85831764389199,1.63885794410774,3052.762804098277,,,,,,,,,,,,
assembly_170051.02507023804.mol2,assembly_170051.02507023804.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_21.55526446673614_FA_16841.03773661047_L_29.85389696165096_Ratio_0.6_Step_1e15.0_Index_1_SC_0.7781514511536652_KC_0.3819765938994829_2025-08-18_22_52_37,9.0,16.0,1,36.82982251244871,29.353266912795533,21.55526446673614,16841.03773661047,29.85389696165096,0.6,1e15.0,1.0,0.7781514511536652,0.3819765938994829,3494.6272915995305,,,,,,,,,,,,
assembly_3561.9720135586226.mol2,assembly_3561.9720135586226.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_22.74849783101604_FA_9233.808364280261_L_23.25648703392383_Ratio_0.6_Step_1e15.0_Index_1_SC_1.424531639376294_KC_1.968902976786355_2025-08-18_22_52_33,151.0,321.0,2,135.7563755216036,121.3054296513077,22.74849783101604,9233.808364280261,23.25648703392383,0.6,1e15.0,1.0,1.424531639376294,1.968902976786355,48473.60321083547,21364.22728426791,,,,,,,,,,,
assembly_290810.9580826356.mol2,assembly_290810.9580826356.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_5.791303310496285_FA_10825.07473360599_L_3.009348096753961_Ratio_0.6_Step_1e15.0_Index_1_SC_0.8545875778967135_KC_1.864345104176956_2025-08-18_22_52_39,14.0,27.0,1,40.195576432601165,36.5263842405779,5.791303310496285,10825.07473360599,3.009348096753961,0.6,1e15.0,1.0,0.8545875778967135,1.864345104176956,5523.388187313844,,,,,,,,,,,,
assembly_11701.819864486279.mol2,assembly_11701.819864486279.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_29.74890237337141_FA_17031.81295147251_L_23.50554927724205_Ratio_0.6_Step_1e15.0_Index_3_SC_0.7631050204401421_KC_0.7967983761594585_2025-08-18_22_52_31,19.0,38.0,1,54.786244124871544,38.477431444600036,29.74890237337141,17031.81295147251,23.50554927724205,0.6,1e15.0,3.0,0.7631050204401421,0.7967983761594585,7616.99989096346,,,,,,,,,,,,
assembly_103617.8376989977.mol2,assembly_103617.8376989977.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_39.16972598969503_FA_8042.840794509557_L_5.600356857380473_Ratio_0.6_Step_1e15.0_Index_2_SC_0.6793424635494052_KC_0.5962043392199176_2025-08-18_22_52_30,26.0,50.0,1,60.91275482728045,48.0412292100689,39.16972598969503,8042.840794509557,5.600356857380473,0.6,1e15.0,2.0,0.6793424635494052,0.5962043392199176,10344.543134691055,,,,,,,,,,,,
assembly_540.9329583272307.mol2,assembly_540.9329583272307.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_41.35102950525574_FA_2186.378431247531_L_8.931258139128085_Ratio_0.6_Step_1e15.0_Index_0_SC_0.402232569627718_KC_1.905584204816933_2025-08-18_22_52_37,238.0,512.0,3,124.96947998184365,107.68281316189434,41.35102950525574,2186.378431247531,8.931258139128085,0.6,1e15.0,0.0,0.402232569627718,1.905584204816933,46315.11935120565,34021.84225770126,41385.99562234138,,,,,,,,,,
assembly_13908.553075054419.mol2,assembly_13908.553075054419.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_21.91831610911252_FA_11480.05668979993_L_7.109261344066518_Ratio_0.6_Step_1e15.0_Index_3_SC_1.292060132494786_KC_1.361656214628048_2025-08-18_22_52_37,40.0,79.0,1,68.398984559143,63.333771003381045,21.91831610911252,11480.05668979993,7.109261344066518,0.6,1e15.0,3.0,1.292060132494786,1.361656214628048,15807.464839554892,,,,,,,,,,,,
assembly_40387.80352657998.mol2,assembly_40387.80352657998.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_13.07532155012048_FA_15716.66153624958_L_17.06301104519933_Ratio_0.6_Step_1e15.0_Index_2_SC_1.070549429941863_KC_1.214416995065637_2025-08-18_22_52_30,36.0,76.0,1,69.09387015612538,57.906776870696504,13.07532155012048,15716.66153624958,17.06301104519933,0.6,1e15.0,2.0,1.070549429941863,1.214416995065637,14355.0058493706,,,,,,,,,,,,
assembly_808.6144577242311.mol2,assembly_808.6144577242311.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_32.32962153858008_FA_21729.14052723995_L_28.0000479929447_Ratio_0.6_Step_1e15.0_Index_3_SC_1.83588038475958_KC_1.247413150626399_2025-08-18_22_52_29,63.0,127.0,1,88.75169619657606,77.66931761926409,32.32962153858008,21729.14052723995,28.0000479929447,0.6,1e15.0,3.0,1.83588038475958,1.247413150626399,24537.227192878203,,,,,,,,,,,,
assembly_7305.1176895215485.mol2,assembly_7305.1176895215485.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_12.10135121288822_FA_2468.315741712479_L_13.38819657514628_Ratio_0.6_Step_1e15.0_Index_0_SC_0.6584036653562392_KC_0.4945356653290651_2025-08-18_22_52_37,70.0,149.0,2,106.44818216711775,80.83638091134489,12.10135121288822,2468.315741712479,13.38819657514628,0.6,1e15.0,0.0,0.6584036653562392,0.4945356653290651,25221.174173270567,3269.604707899818,,,,,,,,,,,
assembly_66013.49165161942.mol2,assembly_66013.49165161942.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_15.18213455703067_FA_11016.89556329766_L_25.85246758775019_Ratio_0.6_Step_1e15.0_Index_0_SC_0.7230898735622031_KC_0.5616521196052651_2025-08-18_22_52_30,21.0,40.0,1,57.6161348785541,40.95013542174694,15.18213455703067,11016.89556329766,25.85246758775019,0.6,1e15.0,0.0,0.7230898735622031,0.5616521196052651,8241.862004711846,,,,,,,,,,,,
assembly_277.2684370556596.mol2,assembly_277.2684370556596.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_41.35102950525574_FA_2186.378431247531_L_8.931258139128085_Ratio_0.6_Step_1e15.0_Index_3_SC_0.402232569627718_KC_1.905584204816933_2025-08-18_22_52_37,260.0,579.0,4,122.26620759562961,99.06017043528192,41.35102950525574,2186.378431247531,8.931258139128085,0.6,1e15.0,3.0,0.402232569627718,1.905584204816933,42854.29609659541,25026.139432455107,29512.651960520398,20114.93660233603,,,,,,,,,
assembly_13253.285458220917.mol2,assembly_13253.285458220917.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_24.51233111468616_FA_15531.13854122019_L_24.15709014750087_Ratio_0.6_Step_1e15.0_Index_2_SC_1.670814223909167_KC_1.112922556340123_2025-08-18_22_52_28,51.0,99.0,1,89.93413992367603,67.37237183454266,24.51233111468616,15531.13854122019,24.15709014750087,0.6,1e15.0,2.0,1.670814223909167,1.112922556340123,19785.084551034073,,,,,,,,,,,,
assembly_5740.523413856871.mol2,assembly_5740.523413856871.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_25.39282324247273_FA_9606.273459474414_L_22.74920496774043_Ratio_0.6_Step_1e15.0_Index_0_SC_1.966616839243029_KC_1.442613469961918_2025-08-18_22_52_29,118.0,251.0,4,94.10348475866083,80.29076183674951,25.39282324247273,9606.273459474414,22.74920496774043,0.6,1e15.0,0.0,1.966616839243029,1.442613469961918,26532.889747928544,13830.014797327885,19356.889703856818,6564.265666847482,,,,,,,,,
assembly_12068.352068008271.mol2,assembly_12068.352068008271.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_36.52879592935935_FA_12983.99201962458_L_12.58639263385852_Ratio_0.6_Step_1e15.0_Index_1_SC_1.691278074663378_KC_1.47795170917326_2025-08-18_22_52_38,72.0,143.0,3,89.31182612898102,75.60815118026471,36.52879592935935,12983.99201962458,12.58639263385852,0.6,1e15.0,1.0,1.691278074663378,1.47795170917326,24784.42605778215,3571.044217999972,4391.878494349085,,,,,,,,,,
assembly_43207.709300282695.mol2,assembly_43207.709300282695.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_36.67161550626071_FA_19948.4443039_L_30.22195105253973_Ratio_0.6_Step_1e15.0_Index_1_SC_0.4319133433865823_KC_1.670414097544129_2025-08-18_22_52_35,92.0,184.0,1,116.9080252246462,101.99343542376839,36.67161550626071,19948.4443039,30.22195105253973,0.6,1e15.0,1.0,0.4319133433865823,1.670414097544129,35857.2245582509,,,,,,,,,,,,
assembly_10882.008585327703.mol2,assembly_10882.008585327703.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_44.50800077234188_FA_6127.446826730043_L_1.585306064913629_Ratio_0.6_Step_1e15.0_Index_1_SC_1.732490116596155_KC_0.8148876923162228_2025-08-18_22_52_33,14.0,26.0,1,40.09469732155191,37.0078917307426,44.50800077234188,6127.446826730043,1.585306064913629,0.6,1e15.0,1.0,1.732490116596155,0.8148876923162228,5475.813368494971,,,,,,,,,,,,
assembly_1284.9913308430066.mol2,assembly_1284.9913308430066.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_35.22561141458016_FA_225.4450745851556_L_1.2954868823517_Ratio_0.6_Step_1e15.0_Index_1_SC_0.9318871641148884_KC_1.033566256088247_2025-08-18_22_52_35,236.0,432.0,6,110.04530687590702,94.4264400968817,35.22561141458016,225.4450745851556,1.2954868823517,0.6,1e15.0,1.0,0.9318871641148884,1.033566256088247,32326.859114906634,22033.88402452484,25500.625973743427,16844.15678111562,13673.015033011849,11023.957972020495,,,,,,,
assembly_5425.895199239153.mol2,assembly_5425.895199239153.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_10.91411687275989_FA_12045.66103263011_L_18.00183916231908_Ratio_0.6_Step_1e15.0_Index_2_SC_1.251321649552846_KC_0.9782414859929512_2025-08-18_22_52_35,19.0,36.0,1,54.65297591619007,39.52692980363801,10.91411687275989,12045.66103263011,18.00183916231908,0.6,1e15.0,2.0,1.251321649552846,0.9782414859929512,7518.110317052476,,,,,,,,,,,,
assembly_22387.913412684535.mol2,assembly_22387.913412684535.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_17.3855224813026_FA_12826.11948455204_L_8.627121337026537_Ratio_0.6_Step_1e15.0_Index_2_SC_1.380348609456862_KC_1.499552718349476_2025-08-18_22_52_36,41.0,80.0,2,77.82256738176227,58.67047453459413,17.3855224813026,12826.11948455204,8.627121337026537,0.6,1e15.0,2.0,1.380348609456862,1.499552718349476,15967.63777109236,309.81236929353184,,,,,,,,,,,
assembly_486.0189692943931.mol2,assembly_486.0189692943931.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_9.206431533886395_FA_2205.141792923408_L_30.97842790131119_Ratio_0.6_Step_1e15.0_Index_1_SC_1.045236000115982_KC_1.269999018130625_2025-08-18_22_52_39,155.0,433.0,7,87.9613710749482,72.05722589658184,9.206431533886395,2205.141792923408,30.97842790131119,0.6,1e15.0,1.0,1.045236000115982,1.269999018130625,21367.351585754197,13592.510526060287,16831.497300481355,20022.120226841642,17609.903155799777,14082.703498179575,14306.18735296737,,,,,,
assembly_1431.1129017722856.mol2,assembly_1431.1129017722856.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_5.105651161087343_FA_516.9128052630062_L_6.621355055664632_Ratio_0.6_Step_1e15.0_Index_1_SC_1.705931167706811_KC_0.9692903161923302_2025-08-18_22_52_38,213.0,501.0,3,116.12307016264477,112.3885497776013,5.105651161087343,516.9128052630062,6.621355055664632,0.6,1e15.0,1.0,1.705931167706811,0.9692903161923302,45453.25959394597,28863.373925874075,15269.432750216383,,,,,,,,,,
assembly_8070.402379814705.mol2,assembly_8070.402379814705.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_23.51473516375187_FA_14486.64624330687_L_28.22501429085254_Ratio_0.6_Step_1e15.0_Index_0_SC_1.449714838985524_KC_1.72260712693314_2025-08-18_22_52_29,98.0,200.0,3,106.11762003262928,84.40415291593487,23.51473516375187,14486.64624330687,28.22501429085254,0.6,1e15.0,0.0,1.449714838985524,1.72260712693314,31904.174586001187,6483.539082237736,4460.083799244859,,,,,,,,,,
assembly_8445.929269836886.mol2,assembly_8445.929269836886.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_30.31159338774847_FA_10084.74537441479_L_11.00857297015944_Ratio_0.6_Step_1e15.0_Index_2_SC_0.5804724551120796_KC_1.420970760353751_2025-08-18_22_52_39,60.0,121.0,1,98.62725794684066,63.67248858124036,30.31159338774847,10084.74537441479,11.00857297015944,0.6,1e15.0,2.0,0.5804724551120796,1.420970760353751,22554.451967976336,,,,,,,,,,,,
assembly_6680.577615825041.mol2,assembly_6680.577615825041.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_22.74849783101604_FA_9233.808364280261_L_23.25648703392383_Ratio_0.6_Step_1e15.0_Index_2_SC_1.424531639376294_KC_1.968902976786355_2025-08-18_22_52_33,141.0,324.0,4,95.25707320464224,61.267583920651646,22.74849783101604,9233.808364280261,23.25648703392383,0.6,1e15.0,2.0,1.424531639376294,1.968902976786355,20885.55202301007,16217.448072388104,15243.371000189294,8221.69569063032,,,,,,,,,
assembly_779.4722323065821.mol2,assembly_779.4722323065821.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_38.23672348536288_FA_15378.25651840477_L_26.53424156777225_Ratio_0.6_Step_1e15.0_Index_1_SC_1.577268097253141_KC_1.65567395019439_2025-08-18_22_52_32,110.0,229.0,2,129.10498733155424,86.4226912588691,38.23672348536288,15378.25651840477,26.53424156777225,0.6,1e15.0,1.0,1.577268097253141,1.65567395019439,40867.425196564116,7819.683203539657,,,,,,,,,,,
assembly_359.13987942275634.mol2,assembly_359.13987942275634.mol2,/public/home/yibinjiang/workspace/out1/MOL_batch0_selected/Zr_35.22561141458016_FA_225.4450745851556_L_1.2954868823517_Ratio_0.6_Step_1e15.0_Index_3_SC_0.9318871641148884_KC_1.033566256088247_2025-08-18_22_52_35,359.0,682.0,6,129.87445607625418,97.69717727789626,35.22561141458016,225.4450745851556,1.2954868823517,0.6,1e15.0,3.0,0.9318871641148884,1.033566256088247,42635.17818681516,36290.08474495999,32444.48725475862,29439.83908285238,21788.083793425245,12871.18954162627,,,,,,,
