system,source_file,condition_id,replicate_index,zr_mM,fa_mM,linker_mM,ratio,step,sc,kc,target_entities,raw_time,time_seconds,observed_entities,event,zr_quartile
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_1.868793007432242_FA_2790.395451487716_L_5.963248449295537_Ratio_0.6_Step_1e15.0_SC_0.9069843456407671_KC_0.7338211684508447,6,1.868793007432242,2790.395451487716,5.963248449295537,0.6,1000000000000000.0,0.9069843456407672,0.7338211684508447,20.0,24567.911987715685,5.896298877051764,20.0,1,Q1_lowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_1.868793007432242_FA_2790.395451487716_L_5.963248449295537_Ratio_0.6_Step_1e15.0_SC_0.9069843456407671_KC_0.7338211684508447,7,1.868793007432242,2790.395451487716,5.963248449295537,0.6,1000000000000000.0,0.9069843456407672,0.7338211684508447,20.0,29082.37167662288,6.97976920238949,20.0,1,Q1_lowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_19.2868777542163_FA_4798.487039985663_L_30.85289370334244_Ratio_0.6_Step_1e15.0_SC_0.1122436644087804_KC_1.079509252394476,0,19.2868777542163,4798.487039985663,30.85289370334244,0.6,1000000000000000.0,0.1122436644087804,1.079509252394476,20.0,754432.4941178462,181.06379858828308,0.0,0,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_19.2868777542163_FA_4798.487039985663_L_30.85289370334244_Ratio_0.6_Step_1e15.0_SC_0.1122436644087804_KC_1.079509252394476,1,19.2868777542163,4798.487039985663,30.85289370334244,0.6,1000000000000000.0,0.1122436644087804,1.079509252394476,20.0,754582.1413552951,181.0997139252708,0.0,0,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_19.2868777542163_FA_4798.487039985663_L_30.85289370334244_Ratio_0.6_Step_1e15.0_SC_0.1122436644087804_KC_1.079509252394476,2,19.2868777542163,4798.487039985663,30.85289370334244,0.6,1000000000000000.0,0.1122436644087804,1.079509252394476,20.0,670576.2838798715,160.93830813116915,0.0,0,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_19.2868777542163_FA_4798.487039985663_L_30.85289370334244_Ratio_0.6_Step_1e15.0_SC_0.1122436644087804_KC_1.079509252394476,3,19.2868777542163,4798.487039985663,30.85289370334244,0.6,1000000000000000.0,0.1122436644087804,1.079509252394476,20.0,754253.5425384846,181.02085020923627,0.0,0,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_19.2868777542163_FA_4798.487039985663_L_30.85289370334244_Ratio_0.6_Step_1e15.0_SC_0.1122436644087804_KC_1.079509252394476,4,19.2868777542163,4798.487039985663,30.85289370334244,0.6,1000000000000000.0,0.1122436644087804,1.079509252394476,20.0,671215.4184569296,161.0917004296631,0.0,0,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_19.2868777542163_FA_4798.487039985663_L_30.85289370334244_Ratio_0.6_Step_1e15.0_SC_0.1122436644087804_KC_1.079509252394476,5,19.2868777542163,4798.487039985663,30.85289370334244,0.6,1000000000000000.0,0.1122436644087804,1.079509252394476,20.0,671209.8029501904,161.09035270804569,0.0,0,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_19.2868777542163_FA_4798.487039985663_L_30.85289370334244_Ratio_0.6_Step_1e15.0_SC_0.1122436644087804_KC_1.079509252394476,6,19.2868777542163,4798.487039985663,30.85289370334244,0.6,1000000000000000.0,0.1122436644087804,1.079509252394476,20.0,754801.0348224124,181.15224835737897,0.0,0,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_19.2868777542163_FA_4798.487039985663_L_30.85289370334244_Ratio_0.6_Step_1e15.0_SC_0.1122436644087804_KC_1.079509252394476,7,19.2868777542163,4798.487039985663,30.85289370334244,0.6,1000000000000000.0,0.1122436644087804,1.079509252394476,20.0,755021.5221711226,181.20516532106944,0.0,0,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_15.06147515399268_FA_4583.64331625368_L_16.61669957519844_Ratio_0.6_Step_1e15.0_SC_1.158115294587708_KC_0.2858608942517865,0,15.06147515399268,4583.64331625368,16.61669957519844,0.6,1000000000000000.0,1.158115294587708,0.2858608942517865,20.0,130373.4895596722,31.28963749432133,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_15.06147515399268_FA_4583.64331625368_L_16.61669957519844_Ratio_0.6_Step_1e15.0_SC_1.158115294587708_KC_0.2858608942517865,1,15.06147515399268,4583.64331625368,16.61669957519844,0.6,1000000000000000.0,1.158115294587708,0.2858608942517865,20.0,3447.5319957009747,0.8274076789682339,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_15.06147515399268_FA_4583.64331625368_L_16.61669957519844_Ratio_0.6_Step_1e15.0_SC_1.158115294587708_KC_0.2858608942517865,2,15.06147515399268,4583.64331625368,16.61669957519844,0.6,1000000000000000.0,1.158115294587708,0.2858608942517865,20.0,47026.09541014455,11.28626289843469,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_15.06147515399268_FA_4583.64331625368_L_16.61669957519844_Ratio_0.6_Step_1e15.0_SC_1.158115294587708_KC_0.2858608942517865,3,15.06147515399268,4583.64331625368,16.61669957519844,0.6,1000000000000000.0,1.158115294587708,0.2858608942517865,20.0,18228.740811587653,4.374897794781036,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_15.06147515399268_FA_4583.64331625368_L_16.61669957519844_Ratio_0.6_Step_1e15.0_SC_1.158115294587708_KC_0.2858608942517865,4,15.06147515399268,4583.64331625368,16.61669957519844,0.6,1000000000000000.0,1.158115294587708,0.2858608942517865,20.0,17452.57299599722,4.188617519039332,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_15.06147515399268_FA_4583.64331625368_L_16.61669957519844_Ratio_0.6_Step_1e15.0_SC_1.158115294587708_KC_0.2858608942517865,5,15.06147515399268,4583.64331625368,16.61669957519844,0.6,1000000000000000.0,1.158115294587708,0.2858608942517865,20.0,102186.6384671088,24.52479323210611,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_15.06147515399268_FA_4583.64331625368_L_16.61669957519844_Ratio_0.6_Step_1e15.0_SC_1.158115294587708_KC_0.2858608942517865,6,15.06147515399268,4583.64331625368,16.61669957519844,0.6,1000000000000000.0,1.158115294587708,0.2858608942517865,20.0,11031.71864222842,2.647612474134821,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_15.06147515399268_FA_4583.64331625368_L_16.61669957519844_Ratio_0.6_Step_1e15.0_SC_1.158115294587708_KC_0.2858608942517865,7,15.06147515399268,4583.64331625368,16.61669957519844,0.6,1000000000000000.0,1.158115294587708,0.2858608942517865,20.0,15148.19508005389,3.635566819212933,20.0,1,Q2_midlowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_39.30539095724224_FA_6864.859044082482_L_21.78260559825158_Ratio_0.6_Step_1e15.0_SC_0.5494244724104449_KC_1.000618852294717,0,39.30539095724224,6864.859044082482,21.78260559825158,0.6,1000000000000000.0,0.5494244724104449,1.000618852294717,20.0,3464.2852208475856,0.8314284530034205,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_39.30539095724224_FA_6864.859044082482_L_21.78260559825158_Ratio_0.6_Step_1e15.0_SC_0.5494244724104449_KC_1.000618852294717,1,39.30539095724224,6864.859044082482,21.78260559825158,0.6,1000000000000000.0,0.5494244724104449,1.000618852294717,20.0,5796.310707188151,1.391114569725156,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_39.30539095724224_FA_6864.859044082482_L_21.78260559825158_Ratio_0.6_Step_1e15.0_SC_0.5494244724104449_KC_1.000618852294717,2,39.30539095724224,6864.859044082482,21.78260559825158,0.6,1000000000000000.0,0.5494244724104449,1.000618852294717,20.0,2144.288016039398,0.5146291238494555,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_39.30539095724224_FA_6864.859044082482_L_21.78260559825158_Ratio_0.6_Step_1e15.0_SC_0.5494244724104449_KC_1.000618852294717,3,39.30539095724224,6864.859044082482,21.78260559825158,0.6,1000000000000000.0,0.5494244724104449,1.000618852294717,20.0,4025.766995045552,0.9661840788109324,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_39.30539095724224_FA_6864.859044082482_L_21.78260559825158_Ratio_0.6_Step_1e15.0_SC_0.5494244724104449_KC_1.000618852294717,4,39.30539095724224,6864.859044082482,21.78260559825158,0.6,1000000000000000.0,0.5494244724104449,1.000618852294717,20.0,6705.644189224286,1.6093546054138284,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_39.30539095724224_FA_6864.859044082482_L_21.78260559825158_Ratio_0.6_Step_1e15.0_SC_0.5494244724104449_KC_1.000618852294717,5,39.30539095724224,6864.859044082482,21.78260559825158,0.6,1000000000000000.0,0.5494244724104449,1.000618852294717,20.0,261.55814529609205,0.062773954871062,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_39.30539095724224_FA_6864.859044082482_L_21.78260559825158_Ratio_0.6_Step_1e15.0_SC_0.5494244724104449_KC_1.000618852294717,6,39.30539095724224,6864.859044082482,21.78260559825158,0.6,1000000000000000.0,0.5494244724104449,1.000618852294717,20.0,7228.253866176968,1.7347809278824722,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_39.30539095724224_FA_6864.859044082482_L_21.78260559825158_Ratio_0.6_Step_1e15.0_SC_0.5494244724104449_KC_1.000618852294717,7,39.30539095724224,6864.859044082482,21.78260559825158,0.6,1000000000000000.0,0.5494244724104449,1.000618852294717,20.0,136.16108601434414,0.0326786606434425,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_26.31616042585758_FA_18940.69510072602_L_15.13640703560942_Ratio_0.6_Step_1e15.0_SC_1.559891514632405_KC_1.393202592744313,0,26.31616042585758,18940.69510072602,15.13640703560942,0.6,1000000000000000.0,1.559891514632405,1.393202592744313,20.0,4992.767397274377,1.1982641753458505,20.0,1,Q3_midhighZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_26.31616042585758_FA_18940.69510072602_L_15.13640703560942_Ratio_0.6_Step_1e15.0_SC_1.559891514632405_KC_1.393202592744313,1,26.31616042585758,18940.69510072602,15.13640703560942,0.6,1000000000000000.0,1.559891514632405,1.393202592744313,20.0,19458.242258044567,4.669978141930696,20.0,1,Q3_midhighZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_26.31616042585758_FA_18940.69510072602_L_15.13640703560942_Ratio_0.6_Step_1e15.0_SC_1.559891514632405_KC_1.393202592744313,2,26.31616042585758,18940.69510072602,15.13640703560942,0.6,1000000000000000.0,1.559891514632405,1.393202592744313,20.0,6656.615636231927,1.5975877526956623,20.0,1,Q3_midhighZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_26.31616042585758_FA_18940.69510072602_L_15.13640703560942_Ratio_0.6_Step_1e15.0_SC_1.559891514632405_KC_1.393202592744313,3,26.31616042585758,18940.69510072602,15.13640703560942,0.6,1000000000000000.0,1.559891514632405,1.393202592744313,20.0,42504.59603745741,10.20110304898978,20.0,1,Q3_midhighZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_26.31616042585758_FA_18940.69510072602_L_15.13640703560942_Ratio_0.6_Step_1e15.0_SC_1.559891514632405_KC_1.393202592744313,4,26.31616042585758,18940.69510072602,15.13640703560942,0.6,1000000000000000.0,1.559891514632405,1.393202592744313,20.0,12364.740567310542,2.96753773615453,20.0,1,Q3_midhighZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_26.31616042585758_FA_18940.69510072602_L_15.13640703560942_Ratio_0.6_Step_1e15.0_SC_1.559891514632405_KC_1.393202592744313,5,26.31616042585758,18940.69510072602,15.13640703560942,0.6,1000000000000000.0,1.559891514632405,1.393202592744313,20.0,7069.349245430575,1.696643818903338,20.0,1,Q3_midhighZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_26.31616042585758_FA_18940.69510072602_L_15.13640703560942_Ratio_0.6_Step_1e15.0_SC_1.559891514632405_KC_1.393202592744313,6,26.31616042585758,18940.69510072602,15.13640703560942,0.6,1000000000000000.0,1.559891514632405,1.393202592744313,20.0,9829.429082134566,2.3590629797122955,20.0,1,Q3_midhighZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_26.31616042585758_FA_18940.69510072602_L_15.13640703560942_Ratio_0.6_Step_1e15.0_SC_1.559891514632405_KC_1.393202592744313,7,26.31616042585758,18940.69510072602,15.13640703560942,0.6,1000000000000000.0,1.559891514632405,1.393202592744313,20.0,14695.447016642673,3.526907283994241,20.0,1,Q3_midhighZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_11.47061726566894_FA_7280.436695779337_L_33.75701853631175_Ratio_0.6_Step_1e15.0_SC_0.3089140063421282_KC_0.1546697223153342,0,11.47061726566894,7280.436695779337,33.75701853631175,0.6,1000000000000000.0,0.3089140063421282,0.1546697223153342,20.0,916949.2998880805,220.06783197313928,0.0,0,Q1_lowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_11.47061726566894_FA_7280.436695779337_L_33.75701853631175_Ratio_0.6_Step_1e15.0_SC_0.3089140063421282_KC_0.1546697223153342,1,11.47061726566894,7280.436695779337,33.75701853631175,0.6,1000000000000000.0,0.3089140063421282,0.1546697223153342,20.0,1018394.2706601789,244.4146249584429,0.0,0,Q1_lowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_11.47061726566894_FA_7280.436695779337_L_33.75701853631175_Ratio_0.6_Step_1e15.0_SC_0.3089140063421282_KC_0.1546697223153342,2,11.47061726566894,7280.436695779337,33.75701853631175,0.6,1000000000000000.0,0.3089140063421282,0.1546697223153342,20.0,915751.231223768,219.78029549370427,0.0,0,Q1_lowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_11.47061726566894_FA_7280.436695779337_L_33.75701853631175_Ratio_0.6_Step_1e15.0_SC_0.3089140063421282_KC_0.1546697223153342,3,11.47061726566894,7280.436695779337,33.75701853631175,0.6,1000000000000000.0,0.3089140063421282,0.1546697223153342,20.0,917941.2224130866,220.3058933791408,0.0,0,Q1_lowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_11.47061726566894_FA_7280.436695779337_L_33.75701853631175_Ratio_0.6_Step_1e15.0_SC_0.3089140063421282_KC_0.1546697223153342,4,11.47061726566894,7280.436695779337,33.75701853631175,0.6,1000000000000000.0,0.3089140063421282,0.1546697223153342,20.0,916906.8904010043,220.05765369624103,0.0,0,Q1_lowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_11.47061726566894_FA_7280.436695779337_L_33.75701853631175_Ratio_0.6_Step_1e15.0_SC_0.3089140063421282_KC_0.1546697223153342,5,11.47061726566894,7280.436695779337,33.75701853631175,0.6,1000000000000000.0,0.3089140063421282,0.1546697223153342,20.0,917147.0904901538,220.1153017176369,0.0,0,Q1_lowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_11.47061726566894_FA_7280.436695779337_L_33.75701853631175_Ratio_0.6_Step_1e15.0_SC_0.3089140063421282_KC_0.1546697223153342,6,11.47061726566894,7280.436695779337,33.75701853631175,0.6,1000000000000000.0,0.3089140063421282,0.1546697223153342,20.0,915677.6006078196,219.76262414587669,0.0,0,Q1_lowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_11.47061726566894_FA_7280.436695779337_L_33.75701853631175_Ratio_0.6_Step_1e15.0_SC_0.3089140063421282_KC_0.1546697223153342,7,11.47061726566894,7280.436695779337,33.75701853631175,0.6,1000000000000000.0,0.3089140063421282,0.1546697223153342,20.0,916642.248368392,219.99413960841403,0.0,0,Q1_lowZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_31.85213708707381_FA_7746.639995972791_L_13.87654282592656_Ratio_0.6_Step_1e15.0_SC_1.19057819386106_KC_0.7756384262367708,0,31.85213708707381,7746.639995972791,13.87654282592656,0.6,1000000000000000.0,1.19057819386106,0.7756384262367708,20.0,15319.222034068143,3.6766132881763545,20.0,1,Q3_midhighZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_31.85213708707381_FA_7746.639995972791_L_13.87654282592656_Ratio_0.6_Step_1e15.0_SC_1.19057819386106_KC_0.7756384262367708,1,31.85213708707381,7746.639995972791,13.87654282592656,0.6,1000000000000000.0,1.19057819386106,0.7756384262367708,20.0,1175.27479998772,0.2820659519970528,20.0,1,Q3_midhighZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_31.85213708707381_FA_7746.639995972791_L_13.87654282592656_Ratio_0.6_Step_1e15.0_SC_1.19057819386106_KC_0.7756384262367708,2,31.85213708707381,7746.639995972791,13.87654282592656,0.6,1000000000000000.0,1.19057819386106,0.7756384262367708,20.0,16777.620405849226,4.026628897403814,20.0,1,Q3_midhighZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_31.85213708707381_FA_7746.639995972791_L_13.87654282592656_Ratio_0.6_Step_1e15.0_SC_1.19057819386106_KC_0.7756384262367708,3,31.85213708707381,7746.639995972791,13.87654282592656,0.6,1000000000000000.0,1.19057819386106,0.7756384262367708,20.0,3389.6926315222736,0.8135262315653455,20.0,1,Q3_midhighZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_31.85213708707381_FA_7746.639995972791_L_13.87654282592656_Ratio_0.6_Step_1e15.0_SC_1.19057819386106_KC_0.7756384262367708,4,31.85213708707381,7746.639995972791,13.87654282592656,0.6,1000000000000000.0,1.19057819386106,0.7756384262367708,20.0,13493.160216097103,3.238358451863305,20.0,1,Q3_midhighZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_31.85213708707381_FA_7746.639995972791_L_13.87654282592656_Ratio_0.6_Step_1e15.0_SC_1.19057819386106_KC_0.7756384262367708,5,31.85213708707381,7746.639995972791,13.87654282592656,0.6,1000000000000000.0,1.19057819386106,0.7756384262367708,20.0,12827.072187675334,3.07849732504208,20.0,1,Q3_midhighZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_31.85213708707381_FA_7746.639995972791_L_13.87654282592656_Ratio_0.6_Step_1e15.0_SC_1.19057819386106_KC_0.7756384262367708,6,31.85213708707381,7746.639995972791,13.87654282592656,0.6,1000000000000000.0,1.19057819386106,0.7756384262367708,20.0,7084.069170073493,1.7001766008176382,20.0,1,Q3_midhighZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_31.85213708707381_FA_7746.639995972791_L_13.87654282592656_Ratio_0.6_Step_1e15.0_SC_1.19057819386106_KC_0.7756384262367708,7,31.85213708707381,7746.639995972791,13.87654282592656,0.6,1000000000000000.0,1.19057819386106,0.7756384262367708,20.0,14737.353871721454,3.536964929213149,20.0,1,Q3_midhighZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_35.22561141458016_FA_225.4450745851556_L_1.2954868823517_Ratio_0.6_Step_1e15.0_SC_0.9318871641148884_KC_1.033566256088247,0,35.22561141458016,225.4450745851556,1.2954868823517,0.6,1000000000000000.0,0.9318871641148884,1.033566256088247,20.0,465.1526629791185,0.1116366391149884,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_35.22561141458016_FA_225.4450745851556_L_1.2954868823517_Ratio_0.6_Step_1e15.0_SC_0.9318871641148884_KC_1.033566256088247,1,35.22561141458016,225.4450745851556,1.2954868823517,0.6,1000000000000000.0,0.9318871641148884,1.033566256088247,20.0,796.6439824594117,0.1911945557902588,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_35.22561141458016_FA_225.4450745851556_L_1.2954868823517_Ratio_0.6_Step_1e15.0_SC_0.9318871641148884_KC_1.033566256088247,2,35.22561141458016,225.4450745851556,1.2954868823517,0.6,1000000000000000.0,0.9318871641148884,1.033566256088247,20.0,1532.1946235031935,0.3677267096407665,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_35.22561141458016_FA_225.4450745851556_L_1.2954868823517_Ratio_0.6_Step_1e15.0_SC_0.9318871641148884_KC_1.033566256088247,3,35.22561141458016,225.4450745851556,1.2954868823517,0.6,1000000000000000.0,0.9318871641148884,1.033566256088247,20.0,175.4242573528452,0.0421018217646828,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_35.22561141458016_FA_225.4450745851556_L_1.2954868823517_Ratio_0.6_Step_1e15.0_SC_0.9318871641148884_KC_1.033566256088247,4,35.22561141458016,225.4450745851556,1.2954868823517,0.6,1000000000000000.0,0.9318871641148884,1.033566256088247,20.0,261.0516842208807,0.0626524042130113,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_35.22561141458016_FA_225.4450745851556_L_1.2954868823517_Ratio_0.6_Step_1e15.0_SC_0.9318871641148884_KC_1.033566256088247,5,35.22561141458016,225.4450745851556,1.2954868823517,0.6,1000000000000000.0,0.9318871641148884,1.033566256088247,20.0,300.52172160411794,0.0721252131849883,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_35.22561141458016_FA_225.4450745851556_L_1.2954868823517_Ratio_0.6_Step_1e15.0_SC_0.9318871641148884_KC_1.033566256088247,6,35.22561141458016,225.4450745851556,1.2954868823517,0.6,1000000000000000.0,0.9318871641148884,1.033566256088247,20.0,367.52402071267153,0.0882057649710411,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_35.22561141458016_FA_225.4450745851556_L_1.2954868823517_Ratio_0.6_Step_1e15.0_SC_0.9318871641148884_KC_1.033566256088247,7,35.22561141458016,225.4450745851556,1.2954868823517,0.6,1000000000000000.0,0.9318871641148884,1.033566256088247,20.0,131.3555545760819,0.0315253330982596,20.0,1,Q4_highZr
BTB-MOL_legacy_ml,C:\Users\yibinjiang\Documents\GitHub\mof-growth-simulator\MOL_nucleation\MOL_batch0.pkl,Zr_13.53713225647785_FA_18486.20625641218_L_14.4297900827477_Ratio_0.6_Step_1e15.0_SC_1.819578876270197_KC_1.76540575252276,0,13.53713225647785,18486.20625641218,14.4297900827477,0.6,1000000000000000.0,1.819578876270197,1.76540575252276,20.0,662.4453238039347,0.1589868777129443,20.0,1,Q2_midlowZr
